City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,Ayagoz,KZ,2021-01-26 00:08:51,47.9714,80.4392,2.88,89,100,7.47
282,Fortuna,US,2021-01-26 00:13:40,40.5982,-124.1573,46.0,81,40,4.61
283,Nanortalik,GL,2021-01-26 00:13:40,60.1432,-45.2371,20.73,88,2,10.92
284,Kartaly,RU,2021-01-26 00:12:10,53.0522,60.6467,27.36,97,52,13.91
285,Kumbo,CM,2021-01-26 00:13:40,6.2,10.6667,59.83,33,23,3.51
286,Victor Harbor,AU,2021-01-26 00:13:40,-35.5667,138.6167,66.0,73,99,4.0
287,Nemuro,JP,2021-01-26 00:13:20,43.3236,145.575,6.8,85,75,3.44
288,Santarem,BR,2021-01-26 00:13:40,-2.4431,-54.7083,75.2,100,20,2.3
289,Keti Bandar,PK,2021-01-26 00:13:41,24.1447,67.4497,60.03,34,0,8.99
290,Deputatskiy,RU,2021-01-26 00:12:23,69.3,139.9,-41.98,83,71,1.72
291,Sioux Lookout,CA,2021-01-26 00:13:41,50.1001,-91.917,-7.6,77,20,3.44
292,Sao Luiz Gonzaga,BR,2021-01-26 00:13:41,-28.4083,-54.9608,73.31,91,41,7.34
293,Salinopolis,BR,2021-01-26 00:13:41,-0.6136,-47.3561,79.72,82,99,8.03
294,Oktyabrskiy,RU,2021-01-26 00:11:34,54.4815,53.471,25.39,97,100,9.8
295,Poum,NC,2021-01-26 00:13:42,-20.2333,164.0167,79.66,79,100,19.3
296,Aswan,EG,2021-01-26 00:13:42,24.0934,32.907,54.73,39,0,9.57
297,Jumla,NP,2021-01-26 00:13:42,29.2747,82.1838,34.3,41,0,6.17
298,Shingu,JP,2021-01-26 00:13:42,33.7333,135.9833,53.6,66,40,5.75
299,Ballina,AU,2021-01-26 00:11:00,-28.8667,153.5667,81.0,61,40,9.22
300,Bethel,US,2021-01-26 00:13:42,41.3712,-73.414,28.0,54,1,3.29
301,Sobolevo,RU,2021-01-26 00:13:42,54.4299,31.8996,35.96,95,100,17.27
302,Ust-Tsilma,RU,2021-01-26 00:13:43,65.441,52.1498,34.54,97,100,4.45
303,Anderson,US,2021-01-26 00:13:43,34.5334,-82.6499,51.01,93,90,3.04
304,Bida,NG,2021-01-26 00:13:43,9.0833,6.0167,79.0,18,52,5.19
305,Lagoa,PT,2021-01-26 00:12:04,39.05,-27.9833,61.54,88,100,18.66
306,Daru,PG,2021-01-26 00:13:43,-9.0763,143.2092,82.76,79,78,8.25
307,Barra Dos Coqueiros,BR,2021-01-26 00:13:43,-10.9089,-37.0386,80.6,69,40,12.66
308,Adrar,MR,2021-01-26 00:13:43,20.5022,-10.0711,67.26,21,41,9.08
309,Cidreira,BR,2021-01-26 00:12:09,-30.1811,-50.2056,76.41,84,47,9.93
310,Kautokeino,NO,2021-01-26 00:13:44,69.0125,23.0412,-8.25,90,23,4.47
311,Vostok,RU,2021-01-26 00:13:44,46.4856,135.8833,12.76,95,100,5.44
312,Fare,PF,2021-01-26 00:11:45,-16.7,-151.0167,81.1,76,67,17.96
313,Aleksandrovskiy Zavod,RU,2021-01-26 00:13:44,50.9237,117.9374,-13.58,85,100,9.24
314,Pangody,RU,2021-01-26 00:13:44,65.85,74.4859,-23.66,86,100,18.72
315,La Palma,US,2021-01-26 00:13:45,33.8464,-118.0467,55.0,50,20,26.46
316,Tahoua,NE,2021-01-26 00:13:45,14.8888,5.2692,66.96,19,33,11.61
317,Meadow Lake,US,2021-01-26 00:13:45,34.8014,-106.5436,41.0,48,75,10.36
318,Chokwe,MZ,2021-01-26 00:13:45,-24.5333,32.9833,73.67,96,100,5.26
319,Esperance,AU,2021-01-26 00:11:59,-33.8667,121.9,62.6,77,75,5.75
320,Kahului,US,2021-01-26 00:13:45,20.8947,-156.47,80.6,57,40,18.41
321,Cururupu,BR,2021-01-26 00:13:45,-1.8283,-44.8683,75.34,94,100,3.15
322,Isangel,VU,2021-01-26 00:13:46,-19.55,169.2667,82.4,83,90,9.22
323,Arraial Do Cabo,BR,2021-01-26 00:13:46,-22.9661,-42.0278,76.57,84,49,24.7
324,Kapoeta,SS,2021-01-26 00:13:46,4.7717,33.5903,78.78,43,2,6.64
325,Wanning,CN,2021-01-26 00:13:46,18.8003,110.3967,70.0,87,92,7.47
326,Orbetello,IT,2021-01-26 00:13:46,42.4408,11.2196,48.2,81,75,4.61
327,Jacqueville,CI,2021-01-26 00:13:46,5.2052,-4.4146,80.6,94,0,5.75
328,Muscle Shoals,US,2021-01-26 00:12:54,34.7448,-87.6675,66.2,82,40,5.75
329,Lokosovo,RU,2021-01-26 00:13:47,61.1333,74.8167,-26.43,85,100,12.55
330,Dourbali,TD,2021-01-26 00:10:11,11.8091,15.8632,73.11,20,64,11.16
331,Pompeu,BR,2021-01-26 00:13:47,-19.2244,-44.9353,68.79,85,36,2.98
332,Mosquera,CO,2021-01-26 00:12:53,4.7059,-74.2302,59.0,58,20,4.61
333,Pervomayskoye,RU,2021-01-26 00:13:47,43.919,46.7102,40.05,91,7,11.92
334,Alamos,MX,2021-01-26 00:13:47,27.0167,-108.9333,63.0,63,0,4.0
335,Kalangala,UG,2021-01-26 00:13:48,-0.3089,32.225,73.11,72,96,8.01
336,Tommot,RU,2021-01-26 00:13:48,58.9564,126.2925,-36.81,77,87,2.86
337,Iwanai,JP,2021-01-26 00:13:48,42.9744,140.5089,27.63,95,63,5.37
338,Bandundu,CD,2021-01-26 00:13:48,-3.3167,17.3667,71.94,92,96,2.17
339,Anchorage,US,2021-01-26 00:10:41,61.2181,-149.9003,21.99,86,90,5.75
340,Sao Felix Do Xingu,BR,2021-01-26 00:13:48,-6.6447,-51.995,72.63,93,67,1.03
341,Zhigansk,RU,2021-01-26 00:13:48,66.7697,123.3711,-56.11,63,58,2.86
342,Moundou,TD,2021-01-26 00:13:49,8.5667,16.0833,73.65,21,84,4.56
343,Kapuskasing,CA,2021-01-26 00:13:49,49.4169,-82.4331,6.8,85,96,5.75
344,Qinzhou,CN,2021-01-26 00:13:49,21.95,108.6167,63.12,69,99,6.82
345,Namibe,AO,2021-01-26 00:13:49,-15.1961,12.1522,75.34,76,14,5.64
346,Bhagalpur,IN,2021-01-26 00:12:36,25.25,87.0,49.66,61,0,3.98
347,Sinnamary,GF,2021-01-26 00:13:49,5.3833,-52.95,77.14,86,61,11.25
348,Nanma,CN,2021-01-26 00:13:49,36.1817,118.1583,33.48,89,63,4.23
349,Mayo,US,2021-01-26 00:12:40,38.8876,-76.5119,36.0,55,90,4.61
350,Esik,KZ,2021-01-26 00:13:50,43.3552,77.4525,10.4,92,40,4.47
351,Sterling,US,2021-01-26 00:10:59,39.0062,-77.4286,34.0,80,90,4.41
352,Havelock,US,2021-01-26 00:12:10,34.8791,-76.9013,48.99,95,100,3.0
353,Kathu,TH,2021-01-26 00:13:50,7.9178,98.3332,84.0,94,20,1.14
354,Pevek,RU,2021-01-26 00:13:50,69.7008,170.3133,-27.63,86,98,5.57
355,Waihi Beach,NZ,2021-01-26 00:13:50,-37.4,175.9333,84.99,52,13,8.99
356,Casablanca,MA,2021-01-26 00:13:50,33.5928,-7.6192,59.0,100,0,4.61
357,Volksrust,ZA,2021-01-26 00:13:51,-27.3654,29.8818,56.26,97,97,4.12
358,Avera,US,2021-01-26 00:13:51,33.194,-82.5271,68.0,83,1,5.75
359,Karasburg,NA,2021-01-26 00:13:51,-28.0167,18.75,73.17,33,94,10.69
360,Shamgarh,IN,2021-01-26 00:13:51,24.1833,75.6333,49.69,47,0,6.71
361,Lipin Bor,RU,2021-01-26 00:13:51,60.2622,37.9763,33.49,97,100,9.48
362,Igbon,PH,2021-01-26 00:13:51,11.2142,123.1655,77.09,81,58,12.95
363,Caibarien,CU,2021-01-26 00:13:51,22.5206,-79.4669,71.6,83,20,5.75
364,Grand Gaube,MU,2021-01-26 00:13:52,-20.0064,57.6608,75.0,82,22,3.0
365,Panubigan,PH,2021-01-26 00:13:52,7.4281,123.3466,79.21,81,72,8.1
366,Dukat,RU,2021-01-26 00:13:52,62.55,155.55,-33.99,81,100,6.62
367,Launceston,AU,2021-01-26 00:13:52,-41.45,147.1667,73.0,68,75,3.44
368,Macaubas,BR,2021-01-26 00:13:52,-13.0194,-42.6986,71.85,73,74,6.24
369,Dondo,MZ,2021-01-26 00:13:52,-19.6094,34.7431,77.0,88,40,2.15
370,Bundaberg,AU,2021-01-26 00:13:53,-24.85,152.35,84.2,51,40,8.05
371,Sisimiut,GL,2021-01-26 00:13:53,66.9395,-53.6735,11.61,94,98,2.66
372,Port Macquarie,AU,2021-01-26 00:13:53,-31.4333,152.9167,89.01,50,3,1.01
373,Rivadavia,AR,2021-01-26 00:13:53,-33.1905,-68.4608,86.0,37,40,6.91
374,Eirunepe,BR,2021-01-26 00:12:51,-6.6603,-69.8736,76.69,78,72,2.3
375,Biak,ID,2021-01-26 00:13:19,-0.9131,122.8766,74.46,87,100,5.08
376,Bandarbeyla,SO,2021-01-26 00:13:53,9.4942,50.8122,73.11,70,77,20.11
377,Muros,ES,2021-01-26 00:13:54,42.7762,-9.0603,57.0,94,100,5.01
378,Goure,NE,2021-01-26 00:13:54,13.9835,10.2704,72.0,10,92,8.99
379,Provideniya,RU,2021-01-26 00:13:54,64.3833,-173.3,3.2,72,90,20.13
380,Lorengau,PG,2021-01-26 00:13:54,-2.0226,147.2712,85.14,63,87,7.43
381,San Vicente,AR,2021-01-26 00:13:54,-26.6167,-54.1333,67.78,100,97,2.48
382,Makhinjauri,GE,2021-01-26 00:13:54,41.6739,41.694,51.8,37,0,20.71
383,Vagur,FO,2021-01-26 00:13:54,61.4732,-6.8119,36.52,74,30,11.9
384,Cairns,AU,2021-01-26 00:12:01,-16.9167,145.7667,84.2,65,56,2.3
385,Maceio,BR,2021-01-26 00:13:55,-9.6658,-35.7353,77.0,83,75,12.66
386,Port Blair,IN,2021-01-26 00:12:12,11.6667,92.75,73.17,81,72,8.37
387,Ak-Dovurak,RU,2021-01-26 00:12:10,51.1833,90.6,-10.66,80,100,0.49
388,Soeng Sang,TH,2021-01-26 00:13:55,14.4264,102.4606,75.99,100,4,5.75
389,Ancud,CL,2021-01-26 00:13:56,-41.8697,-73.8203,57.2,47,0,9.22
390,Pouebo,NC,2021-01-26 00:13:56,-20.4,164.5667,79.32,75,97,16.31
391,Oistins,BB,2021-01-26 00:13:56,13.0667,-59.5333,77.0,73,20,16.11
392,Norrtalje,SE,2021-01-26 00:13:56,59.758,18.705,28.99,86,90,8.05
393,Altar,MX,2021-01-26 00:13:56,30.7,-111.8167,54.0,60,95,11.01
394,Horsham,GB,2021-01-26 00:13:56,51.064,-0.3272,36.0,80,0,3.44
395,Berlevag,NO,2021-01-26 00:13:56,70.8578,29.0864,26.6,93,75,28.77
396,Swedru,GH,2021-01-26 00:13:56,5.5371,-0.6998,75.81,86,8,3.29
397,Shakhta,RU,2021-01-26 00:13:57,59.0927,57.653,33.01,100,100,10.85
398,Dakar,SN,2021-01-26 00:13:46,14.6937,-17.4441,66.2,77,0,11.5
399,Quelimane,MZ,2021-01-26 00:13:57,-17.8786,36.8883,77.0,88,20,3.44
400,Okato,NZ,2021-01-26 00:13:57,-39.2,173.8833,73.99,81,13,5.01
401,Kaeo,NZ,2021-01-26 00:13:57,-35.1,173.7833,84.0,54,3,4.0
402,Matay,EG,2021-01-26 00:13:57,28.419,30.7792,50.52,58,0,7.81
403,Mount Gambier,AU,2021-01-26 00:12:27,-37.8333,140.7667,62.6,77,40,12.66
404,Vorukh,TJ,2021-01-26 00:13:58,39.8494,70.5838,26.13,69,47,4.97
405,Oranjemund,NA,2021-01-26 00:13:58,-28.55,16.4333,63.23,92,31,7.43
406,Mount Isa,AU,2021-01-26 00:12:42,-20.7333,139.5,89.6,43,89,2.3
407,Kavaratti,IN,2021-01-26 00:13:58,10.5669,72.642,80.64,74,5,11.23
408,Saint-Michel-Des-Saints,CA,2021-01-26 00:13:58,46.6834,-73.9159,7.0,95,85,3.0
409,Vila Franca Do Campo,PT,2021-01-26 00:13:58,37.7167,-25.4333,63.0,94,75,13.8
410,Sabang,ID,2021-01-26 00:13:58,5.8933,95.3214,81.46,77,92,16.24
411,Diffa,NE,2021-01-26 00:12:31,13.3154,12.6113,67.69,23,85,9.98
412,Ambulu,ID,2021-01-26 00:13:59,-8.345,113.6058,78.53,76,95,2.66
413,Dargaville,NZ,2021-01-26 00:13:59,-35.9333,173.8833,73.0,69,89,7.11
414,Navolato,MX,2021-01-26 00:13:59,24.7672,-107.6944,71.6,26,1,9.22
415,Waddan,LY,2021-01-26 00:13:59,29.1614,16.139,59.65,37,82,4.92
416,Kolondieba,ML,2021-01-26 00:13:59,11.0882,-6.8926,70.41,21,5,3.24
417,Yulin,CN,2021-01-26 00:13:59,22.6333,110.15,62.58,73,94,4.65
418,Ratnagiri,IN,2021-01-26 00:13:59,16.9833,73.3,72.86,57,54,5.99
419,Saldanha,ZA,2021-01-26 00:14:00,-33.0117,17.9442,62.6,88,0,11.5
420,Rokytne,UA,2021-01-26 00:14:00,51.2796,27.214,34.79,98,100,5.97
421,Dakoro,NE,2021-01-26 00:14:00,14.5106,6.765,64.29,21,20,11.12
422,Kaitangata,NZ,2021-01-26 00:14:00,-46.2817,169.8464,77.07,43,100,15.61
423,Sarkand,KZ,2021-01-26 00:14:00,45.41,79.9186,14.09,83,100,1.66
424,Tutoia,BR,2021-01-26 00:14:00,-2.7619,-42.2744,79.43,87,99,10.71
425,Gourcy,BF,2021-01-26 00:14:01,13.2167,-2.35,71.24,19,23,10.27
426,Lohardaga,IN,2021-01-26 00:14:01,23.4333,84.6833,53.6,82,0,2.13
427,Bom Jesus Da Lapa,BR,2021-01-26 00:14:01,-13.255,-43.4181,76.21,67,59,8.59
428,Shadrinsk,RU,2021-01-26 00:14:01,56.0852,63.6335,24.04,96,85,11.7
429,Taltal,CL,2021-01-26 00:11:56,-25.4,-70.4833,66.43,71,29,5.35
430,Vung Tau,VN,2021-01-26 00:14:01,10.346,107.0843,74.71,81,63,8.68
431,Zhangdian,CN,2021-01-26 00:14:02,34.2,119.3,43.14,93,100,10.65
432,Naze,JP,2021-01-26 00:14:02,28.3667,129.4833,66.2,82,75,9.22
433,Butterworth,MY,2021-01-26 00:14:02,5.3991,100.3638,78.8,88,20,5.68
434,Rawson,AR,2021-01-26 00:14:02,-43.3002,-65.1023,68.36,52,0,20.29
435,Ornskoldsvik,SE,2021-01-26 00:14:02,63.2909,18.7153,17.6,100,90,4.61
436,Opuwo,NA,2021-01-26 00:14:02,-18.0607,13.84,67.12,77,59,4.45
437,Teya,RU,2021-01-26 00:14:02,60.3778,92.6267,-45.06,74,46,0.34
438,Kendari,ID,2021-01-26 00:14:03,-3.945,122.4989,77.14,88,100,1.1
439,Manica,FR,2021-01-26 00:14:03,49.0,-1.1667,33.8,80,0,10.36
440,Saltillo,MX,2021-01-26 00:11:27,25.4167,-101.0,80.6,26,75,17.27
441,Pervomayskiy,RU,2021-01-26 00:14:03,53.2485,40.2871,30.99,88,100,14.54
442,Khandyga,RU,2021-01-26 00:14:03,62.6667,135.6,-54.65,60,0,1.45
443,Smithers,CA,2021-01-26 00:13:28,54.7804,-127.1743,21.2,86,90,0.85
444,San Diego De La Union,MX,2021-01-26 00:14:03,21.4667,-100.8667,71.01,20,0,5.01
445,Krasnoselkup,RU,2021-01-26 00:14:04,65.7,82.4667,-35.45,81,100,11.14
446,Jaisalmer,IN,2021-01-26 00:14:04,26.9147,70.9181,51.1,36,0,7.14
447,Jiexiu,CN,2021-01-26 00:14:04,37.0244,111.9125,31.37,69,0,5.32
448,Pueblo,US,2021-01-26 00:11:12,38.2545,-104.6091,30.99,74,90,8.05
449,Mahroni,IN,2021-01-26 00:14:04,24.5862,78.7288,46.38,58,0,3.44
450,Nome,US,2021-01-26 00:14:05,64.5011,-165.4064,-0.4,92,1,4.61
451,Sungaipenuh,ID,2021-01-26 00:14:05,-2.0833,101.3833,62.92,97,100,0.45
452,Kindu,CD,2021-01-26 00:14:05,-2.95,25.95,68.74,95,96,1.52
453,Katsuura,JP,2021-01-26 00:12:19,35.1333,140.3,50.0,70,75,10.36
454,Uinskoye,RU,2021-01-26 00:14:05,56.8817,56.5813,24.67,97,97,9.44
455,Saint-Georges,GD,2021-01-26 00:14:05,12.0564,-61.7485,78.8,78,20,14.97
456,Northam,GB,2021-01-26 00:14:05,51.0333,-4.2167,41.0,79,53,1.99
457,Inuvik,CA,2021-01-26 00:12:46,68.3499,-133.7218,-7.6,77,92,3.44
458,San Policarpo,PH,2021-01-26 00:14:06,12.1791,125.5072,80.33,72,99,7.92
459,Karratha,AU,2021-01-26 00:14:06,-20.7377,116.8463,88.02,28,100,14.5
460,Harper,LR,2021-01-26 00:14:06,4.375,-7.7169,77.97,86,0,7.63
461,Zhuanghe,CN,2021-01-26 00:14:06,39.7008,122.9911,37.99,84,100,5.12
462,Xinmin,CN,2021-01-26 00:14:06,41.9908,122.8253,24.8,93,90,2.24
463,Lipnita,RO,2021-01-26 00:14:06,44.1,27.6,39.0,54,75,3.0
464,Port Keats,AU,2021-01-26 00:14:06,-14.25,129.55,76.87,93,100,16.2
465,Cabo San Lucas,MX,2021-01-26 00:14:07,22.8909,-109.9124,68.0,59,20,18.41
466,Silver City,US,2021-01-26 00:14:07,32.7701,-108.2803,39.2,56,75,18.41
467,Chililabombwe,ZM,2021-01-26 00:10:16,-12.3648,27.8229,61.81,99,100,3.36
468,Winnemucca,US,2021-01-26 00:14:07,40.973,-117.7357,32.0,74,90,9.22
469,Luena,AO,2021-01-26 00:13:10,-11.7833,19.9167,62.8,97,99,4.68
470,Kita,ML,2021-01-26 00:14:07,13.0349,-9.4895,69.87,19,0,4.88
471,Haines Junction,CA,2021-01-26 00:13:49,60.7522,-137.5108,6.8,85,99,0.56
472,Kismayo,SO,2021-01-26 00:14:07,-0.3582,42.5454,76.08,80,23,14.65
473,Chiang Khong,TH,2021-01-26 00:14:08,20.2613,100.4046,57.2,100,0,3.44
474,Lixourion,GR,2021-01-26 00:11:53,38.2019,20.4314,55.92,71,77,15.77
475,Mugla,TR,2021-01-26 00:14:08,37.2303,28.3557,60.8,94,75,2.3
476,Surab,PK,2021-01-26 00:14:08,28.4914,66.2585,32.99,48,0,6.31
477,Vernon,CA,2021-01-26 00:14:08,50.2581,-119.2691,30.99,80,100,1.43
478,Puerto Madryn,AR,2021-01-26 00:14:08,-42.7692,-65.0385,73.65,34,12,13.62
479,Kiruna,SE,2021-01-26 00:14:09,67.8557,20.2251,-11.2,77,45,3.44
480,Kiama,AU,2021-01-26 00:14:09,-34.6833,150.8667,93.0,51,15,4.0
481,Clearlake,US,2021-01-26 00:14:09,38.9582,-122.6264,46.99,59,14,5.99
482,Sidi Ali,DZ,2021-01-26 00:14:09,36.0998,0.4206,56.75,94,91,21.21
483,Lukovetskiy,RU,2021-01-26 00:14:09,64.2956,41.9211,35.6,93,90,4.47
484,Yashkul,RU,2021-01-26 00:14:09,46.1711,45.3435,38.68,83,100,13.8
485,Kodinsk,RU,2021-01-26 00:14:09,58.6881,99.1844,-39.73,79,43,2.04
486,General Roca,AR,2021-01-26 00:14:10,-39.0333,-67.5833,84.2,23,0,9.22
487,Visnes,NO,2021-01-26 00:14:10,59.3556,5.2242,30.99,86,90,10.36
488,Whitehorse,CA,2021-01-26 00:14:10,60.7161,-135.0538,14.0,92,90,2.3
489,Santa Quiteria,BR,2021-01-26 00:14:10,-4.3319,-40.1567,79.14,71,100,3.83
490,Canutama,BR,2021-01-26 00:14:10,-6.5339,-64.3831,78.67,77,57,0.81
491,Abha,SA,2021-01-26 00:14:10,18.2164,42.5053,55.4,62,0,4.61
492,Xacmaz,AZ,2021-01-26 00:14:11,41.4635,48.806,37.69,74,20,2.48
493,Biltine,TD,2021-01-26 00:14:11,14.5333,20.9167,71.31,19,57,15.26
494,Hay River,CA,2021-01-26 00:14:11,60.8156,-115.7999,-18.4,69,75,5.75
495,East Stroudsburg,US,2021-01-26 00:11:28,40.9995,-75.1813,30.99,47,100,2.95
496,Cap-Aux-Meules,CA,2021-01-26 00:14:11,47.3821,-61.8597,32.0,100,100,19.57
497,Solnechnyy,RU,2021-01-26 00:14:11,50.7214,136.6319,-4.45,82,100,2.89
498,Lagos,NG,2021-01-26 00:14:11,6.5833,3.75,77.74,81,37,2.73
499,Villa Union,MX,2021-01-26 00:14:11,23.2,-106.2333,71.6,49,20,10.36
500,Gamba,GA,2021-01-26 00:14:12,-2.65,10.0,78.4,88,98,4.7
501,Saint-Pierre,RE,2021-01-26 00:14:12,-21.3393,55.4781,77.0,73,0,6.91
502,Tautira,PF,2021-01-26 00:14:12,-17.7333,-149.15,87.8,62,40,6.91
503,Fukue,JP,2021-01-26 00:14:12,32.6881,128.8419,59.0,88,75,12.66
504,Kabwe,ZM,2021-01-26 00:14:12,-14.4469,28.4464,62.13,98,100,3.85
505,Tura,IN,2021-01-26 00:11:49,25.5198,90.2201,55.76,61,0,2.66
506,Itarema,BR,2021-01-26 00:14:12,-2.9248,-39.9167,79.84,81,82,11.48
507,Deer Lake,CA,2021-01-26 00:14:12,49.1667,-57.4316,30.0,86,90,2.3
508,Guru Har Sahai,IN,2021-01-26 00:14:13,30.7167,74.4167,44.24,58,0,1.34
509,Lima,PE,2021-01-26 00:10:06,-12.0432,-77.0282,73.4,73,0,11.5
510,Kushima,JP,2021-01-26 00:12:45,31.4583,131.2333,53.6,100,75,6.91
511,Ishigaki,JP,2021-01-26 00:14:13,24.3448,124.1572,60.8,88,20,3.44
512,Santa Lucia,ES,2021-01-26 00:14:13,27.9117,-15.5407,64.4,72,75,16.11
513,Tupik,RU,2021-01-26 00:14:13,54.4253,119.9327,-12.75,87,100,9.35
514,Muroto,JP,2021-01-26 00:14:13,33.2833,134.15,48.2,87,75,11.5
515,Hambantota,LK,2021-01-26 00:14:14,6.1241,81.1185,72.07,76,96,16.46
516,Milton Keynes,GB,2021-01-26 00:13:12,52.0417,-0.7558,33.01,92,21,3.0
517,Bathsheba,BB,2021-01-26 00:11:57,13.2167,-59.5167,77.0,73,20,16.11
518,Palizada,MX,2021-01-26 00:14:14,18.25,-92.0833,82.4,69,1,11.5
519,Hovd,MN,2021-01-26 00:14:14,48.0056,91.6419,-1.62,63,100,0.54
520,Gondanglegi,ID,2021-01-26 00:14:14,-7.7479,112.0132,78.35,75,96,2.37
521,Tazovskiy,RU,2021-01-26 00:14:14,67.4667,78.7,-27.51,84,100,18.75
522,Guanambi,BR,2021-01-26 00:14:15,-14.2233,-42.7814,76.69,59,67,9.26
523,Bandarban,BD,2021-01-26 00:14:15,22.1965,92.2262,54.52,62,2,2.44
524,Sulangan,PH,2021-01-26 00:14:15,11.1373,123.7228,78.15,75,8,10.13
525,Arrifes,PT,2021-01-26 00:14:15,37.7667,-25.7,63.0,94,75,13.8
526,Kruisfontein,ZA,2021-01-26 00:12:24,-34.0033,24.7314,63.0,89,0,1.01
527,Thinadhoo,MV,2021-01-26 00:14:15,0.5333,72.9333,81.9,75,100,12.15
528,Pitimbu,BR,2021-01-26 00:14:15,-7.4706,-34.8086,78.8,78,20,9.22
529,Divnomorskoye,RU,2021-01-26 00:14:16,44.5011,38.1353,51.4,77,99,15.9
530,Alekseyevsk,RU,2021-01-26 00:14:16,57.8406,108.3492,-20.07,85,100,3.33
531,Bengkulu,ID,2021-01-26 00:14:16,-3.8004,102.2655,73.11,93,100,7.02
532,Margate,GB,2021-01-26 00:14:16,51.3813,1.3862,36.0,73,22,3.0
533,Soe,ID,2021-01-26 00:11:51,-9.8607,124.284,69.93,94,100,5.57
534,Bow Island,CA,2021-01-26 00:14:16,49.8668,-111.3684,10.4,72,33,6.91
535,Sayat,TM,2021-01-26 00:14:16,38.7839,63.8803,23.0,93,0,6.91
536,Manono,CD,2021-01-26 00:14:16,-7.3,27.4167,65.88,95,100,1.03
537,Tarrega,ES,2021-01-26 00:14:17,41.647,1.1396,48.99,88,47,5.01
538,Acarau,BR,2021-01-26 00:14:17,-2.8856,-40.12,80.08,81,82,13.22
539,Jalingo,NG,2021-01-26 00:14:17,8.8833,11.3667,75.07,20,2,4.29
540,Chumikan,RU,2021-01-26 00:14:17,54.7183,135.315,-16.06,82,88,2.75
541,Darlington,GB,2021-01-26 00:09:55,54.5243,-1.5504,32.0,81,38,5.32
542,Puerto Escondido,MX,2021-01-26 00:14:17,15.85,-97.0667,82.4,74,20,5.75
543,Morondava,MG,2021-01-26 00:13:22,-20.2833,44.2833,81.21,83,52,4.05
544,Huarmey,PE,2021-01-26 00:14:18,-10.0681,-78.1522,72.95,72,97,7.29
545,San Giovanni Rotondo,IT,2021-01-26 00:14:18,41.7049,15.7191,46.4,81,75,14.97
546,Niamey,NE,2021-01-26 00:14:18,13.5137,2.1098,72.7,16,74,8.93
547,Brejinho,BR,2021-01-26 00:14:18,-6.1908,-35.3567,78.8,83,20,10.36
548,Gravina In Puglia,IT,2021-01-26 00:14:18,40.8197,16.4228,46.99,89,100,11.99
549,Mackay,AU,2021-01-26 00:09:20,-21.15,149.2,84.0,83,40,6.91
550,Hirara,JP,2021-01-26 00:14:18,24.8,125.2833,66.2,82,40,2.3
551,Aksu,CN,2021-01-26 00:14:19,41.1231,80.2644,16.68,89,5,3.94
552,Muriwai Beach,NZ,2021-01-26 00:12:45,-36.8167,174.45,73.0,76,86,9.89
553,Mabaruma,GY,2021-01-26 00:14:19,8.2,-59.7833,73.69,91,44,4.68
554,Mahibadhoo,MV,2021-01-26 00:14:19,3.7833,72.9667,81.18,78,93,16.15
555,Half Moon Bay,US,2021-01-26 00:14:19,37.4636,-122.4286,52.0,66,75,21.85
556,Mandalgovi,MN,2021-01-26 00:14:19,45.7625,106.2708,-4.5,81,96,7.11
557,Alugan,PH,2021-01-26 00:14:19,12.2188,125.4808,80.13,72,99,7.63
558,Tucurui,BR,2021-01-26 00:14:20,-3.7661,-49.6725,75.04,94,99,5.59
559,Lashio,MM,2021-01-26 00:14:20,22.9333,97.75,48.06,91,0,1.3
560,Mpanda,TZ,2021-01-26 00:14:20,-6.3655,31.0409,64.42,92,100,2.71
